element_id,unique_id,category,family,type,name,mark,comments,btz_numero_activo,btz_description_01,btz_description_02,btz_description_03,btz_description_04,btz_description_05,btz_description_06,btz_description_07,btz_description_08,btz_description_09,btz_description_10,btz_description_11,btz_description_12,btz_description_13,btz_description_14,btz_description_15,btz_description_16,btz_description_17,btz_description_18,btz_description_19,btz_description_20,btz_description_21,btz_description_22,btz_description_23,btz_description_24,btz_description_25,btz_description_26,btz_description_27,btz_description_28,btz_description_29,btz_description_30,btz_description_31,btz_description_32,btz_description_33,btz_description_34,btz_description_35,btz_description_36,btz_description_37,btz_description_38,btz_description_39,btz_description_40,btz_description_41,btz_description_42,btz_description_43,btz_description_44,btz_description_45,btz_description_46,btz_description_47,btz_description_48,btz_description_49,btz_description_50,btz_description_51,btz_description_52,btz_description_53,btz_description_54,btz_description_55,btz_description_56,btz_description_57,btz_description_58,btz_description_59,btz_description_60,btz_description_61,btz_description_62,btz_description_63,btz_description_64,btz_description_65,btz_description_66,btz_description_67,btz_description_68,btz_description_69,btz_description_70,btz_description_71,btz_description_72,btz_description_73,btz_description_74,btz_description_75,btz_description_76,btz_description_77,btz_description_78,btz_description_79,btz_description_80,btz_path_detectado,cantidad_btz_description_con_valor
184857,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002d219,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,PP-lecitina,,PP,PP-LCT-LGC-LECITINA,PP_LCT_VOTATOR,,PP-LCT-AGT-AG01,PP-LCT-BMB-BE07,PP-LCT-BMB-BE48,PP-LCT-AGT-RTK01,PP-LCT-AGT-RTK02,PP-LCT-AGT-RTK03,PP-LCT-AGT-RTK04,PP-LCT-AGT-RTK05,PP-LCT-BMB-BA05,PP-LCT-BMB-BA04,PP-LCT-BMB-BE11,PP-LCT-BMB-P483,PP-LCT-BMB-BE04,PP-LCT-BMB-BE12,PP-LCT-EVP-EV04,PP-LCT-CLT-CL04,PP-LCT-BMB-BE22,PP-LCT-BMB-BE23,PP-LCT-EVP-EV07,PP-LCT-CLT-CL07,PP-LCT-BMB-BE33,PP-LCT-BMB-BE34,PP-LCT-EVP-EV10,PP-LCT-CLT-CL10,PP-LCT-BMB-BE39,PP-LCT-BMB-BE41,PP-LCT-EVP-EV13,PP-LCT-CLT-CL13,PP-LCT-BMB-BE47,PP-LCT-EVP-EV15,PP-LCT-CLT-CL15,PP-LCT-BMB-BA01,PP-LCT-BMB-BA08,PP-LCT-PLT-PILETA BAROMET,PP-LCT-BMB-BA06,PP-LCT-TRR-TE03,PP-LCT-TRR-TE06,PP-LCT-TRR-TE09,PP-LCT-ENF-VOTATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP > PP-LCT-LGC-LECITINA > PP_LCT_VOTATOR > PP-LCT-AGT-AG01 > PP-LCT-BMB-BE07 > PP-LCT-BMB-BE48 > PP-LCT-AGT-RTK01 > PP-LCT-AGT-RTK02 > PP-LCT-AGT-RTK03 > PP-LCT-AGT-RTK04 > PP-LCT-AGT-RTK05 > PP-LCT-BMB-BA05 > PP-LCT-BMB-BA04 > PP-LCT-BMB-BE11 > PP-LCT-BMB-P483 > PP-LCT-BMB-BE04 > PP-LCT-BMB-BE12 > PP-LCT-EVP-EV04 > PP-LCT-CLT-CL04 > PP-LCT-BMB-BE22 > PP-LCT-BMB-BE23 > PP-LCT-EVP-EV07 > PP-LCT-CLT-CL07 > PP-LCT-BMB-BE33 > PP-LCT-BMB-BE34 > PP-LCT-EVP-EV10 > PP-LCT-CLT-CL10 > PP-LCT-BMB-BE39 > PP-LCT-BMB-BE41 > PP-LCT-EVP-EV13 > PP-LCT-CLT-CL13 > PP-LCT-BMB-BE47 > PP-LCT-EVP-EV15 > PP-LCT-CLT-CL15 > PP-LCT-BMB-BA01 > PP-LCT-BMB-BA08 > PP-LCT-PLT-PILETA BAROMET > PP-LCT-BMB-BA06 > PP-LCT-TRR-TE03 > PP-LCT-TRR-TE06 > PP-LCT-TRR-TE09 > PP-LCT-ENF-VOTATOR,42
185694,25d0f85d-57da-4cae-8ca2-9b682363407e-0002d55e,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,PP-torresenfriamiento,,P10,P10-SRV-LGC-SERVICIOS,P10-SRV-LGC-TORRES ENF EXT,,P10-TRR-BMB-BO34,P10-TRR-BMB-BO35,P10-TRR-BMB-BO36,P10-TRR-BMB-BO37,P10-TRR-MTD-MDBO37,P10-TRR-SLA-SALA BO37,P10-TRR-BMB-BOREFRIG,P10-TRR-TRR-TEP10,P10-TRR-BMB-BMB TK HIPO,P10-TRR-TNQ-TK HIPOCLORITO,P10-TRR-BMB-BO SUEZ 05,P10-TRR-LGC-TRAT QUIM TORRES,P10-TRR-IBC-02,P10-TRR-IBC-01,P10-TRR-IBC-03,P10-TRR-VNT-VETE01,P10-TRR-VNT-VETE02,P10-TRR-VNT-VETE03,P10-TRR-VNT-VETE04,P10-TRR-VNT-VETE05,P10-TRR-VNT-VETE06,P10-TRR-BMB-BO SUEZ 04,P10-TRR-BMB-BO SUEZ 03,P10-TRR-BMB-BO SUEZ 02,P10-TRR-BMB-BO SUEZ 01,P10-TRR-BMB-BO HIPOCLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-LGC-TORRES ENF EXT > P10-TRR-BMB-BO34 > P10-TRR-BMB-BO35 > P10-TRR-BMB-BO36 > P10-TRR-BMB-BO37 > P10-TRR-MTD-MDBO37 > P10-TRR-SLA-SALA BO37 > P10-TRR-BMB-BOREFRIG > P10-TRR-TRR-TEP10 > P10-TRR-BMB-BMB TK HIPO > P10-TRR-TNQ-TK HIPOCLORITO > P10-TRR-BMB-BO SUEZ 05 > P10-TRR-LGC-TRAT QUIM TORRES > P10-TRR-IBC-02 > P10-TRR-IBC-01 > P10-TRR-IBC-03 > P10-TRR-VNT-VETE01 > P10-TRR-VNT-VETE02 > P10-TRR-VNT-VETE03 > P10-TRR-VNT-VETE04 > P10-TRR-VNT-VETE05 > P10-TRR-VNT-VETE06 > P10-TRR-BMB-BO SUEZ 04 > P10-TRR-BMB-BO SUEZ 03 > P10-TRR-BMB-BO SUEZ 02 > P10-TRR-BMB-BO SUEZ 01 > P10-TRR-BMB-BO HIPOCLR,29
196831,25d0f85d-57da-4cae-8ca2-9b682363407e-000300df,Generic Models,silos rio,silos rio,silos rio,,PTC_E1_V01;PTC_E3_V03;PTC_E01_V01,TE-ACT-TNQ-TK4,TE,TE-ACT-LGC-SECTOR ACEITE,TE-ACT-LGC-TANQUES ACEITE,TE-ACT-TNQ-TK4,TE-ACT-CÑR-CAÑERIA,TE-ACT-VLV-TFPD-11145,TE-ACT-VLV-TFPD-11146,TE-ACT-TNQ-TK10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TE > TE-ACT-LGC-SECTOR ACEITE > TE-ACT-LGC-TANQUES ACEITE > TE-ACT-TNQ-TK4 > TE-ACT-CÑR-CAÑERIA > TE-ACT-VLV-TFPD-11145 > TE-ACT-VLV-TFPD-11146 > TE-ACT-TNQ-TK10,8
196851,25d0f85d-57da-4cae-8ca2-9b682363407e-000300f3,Generic Models,silos rio1,silos rio,silos rio,,PTC_E1_V01;PTC_E3_V03;PTC_E01_V01,TE-ACT-TNQ-TK2,TE,TE-ACT-LGC-SECTOR ACEITE,TE-ACT-LGC-TANQUES ACEITE,TE-ACT-TNQ-TK2,TE-ACT-AGT-AG501,TE-ACT-LIN-LINEA VAPOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TE > TE-ACT-LGC-SECTOR ACEITE > TE-ACT-LGC-TANQUES ACEITE > TE-ACT-TNQ-TK2 > TE-ACT-AGT-AG501 > TE-ACT-LIN-LINEA VAPOR,6
196872,25d0f85d-57da-4cae-8ca2-9b682363407e-00030108,Generic Models,silos rio2,silos rio,silos rio,,PTC_E1_V01;PTC_E3_V03;PTC_E01_V01,TE-ACT-TNQ-TK1,TE,TE-ACT-LGC-SECTOR ACEITE,TE-ACT-LGC-TANQUES ACEITE,TE-ACT-TNQ-TK1,TE-ACT-VLV-TFPD-13783,TE-ACT-VLV-TFPD-13786,TE-ACT-TNQ-TK11,TE-BBR-BMB-DESAG CAMARA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TE > TE-ACT-LGC-SECTOR ACEITE > TE-ACT-LGC-TANQUES ACEITE > TE-ACT-TNQ-TK1 > TE-ACT-VLV-TFPD-13783 > TE-ACT-VLV-TFPD-13786 > TE-ACT-TNQ-TK11 > TE-BBR-BMB-DESAG CAMARA,8
196891,25d0f85d-57da-4cae-8ca2-9b682363407e-0003011b,Generic Models,silos rio3,silos rio,silos rio,,PTC_E1_V01;PTC_E3_V03;PTC_E01_V01,TE-ACT-TNQ-TK3,TE,TE-ACT-LGC-SECTOR ACEITE,TE-ACT-LGC-TANQUES ACEITE,TE-ACT-TNQ-TK3,TE-ACT-VLV-TFPD-11198,TE-ACT-VLV-TFPD-11200,TE-ACT-AGT-AG502,TE-GLC-LGC-BOMBAS GLICERINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TE > TE-ACT-LGC-SECTOR ACEITE > TE-ACT-LGC-TANQUES ACEITE > TE-ACT-TNQ-TK3 > TE-ACT-VLV-TFPD-11198 > TE-ACT-VLV-TFPD-11200 > TE-ACT-AGT-AG502 > TE-GLC-LGC-BOMBAS GLICERINA,8
197248,25d0f85d-57da-4cae-8ca2-9b682363407e-00030280,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,VUE_04_V03;PTD_D3_V03;PTC_D3_V03;PTD_C3_V03;PTC_E1_V01,,TE,TE-ACT-LGC-SECTOR ACEITE,TE-RFN-LGC-CARGADERO,TE-RFN-BRZ-BRAZO,TE-RFN-CDL-CAUDAL,TE-RFN-CRT-CORTINA,TE-RFN-FLT-FARG SUR,TE-RFN-FLT-FARS NORTE,TE-RFN-LCT-LECTOR TARJET REF,TE-RFN-VLV-VN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TE > TE-ACT-LGC-SECTOR ACEITE > TE-RFN-LGC-CARGADERO > TE-RFN-BRZ-BRAZO > TE-RFN-CDL-CAUDAL > TE-RFN-CRT-CORTINA > TE-RFN-FLT-FARG SUR > TE-RFN-FLT-FARS NORTE > TE-RFN-LCT-LECTOR TARJET REF > TE-RFN-VLV-VN,10
198056,25d0f85d-57da-4cae-8ca2-9b682363407e-000305a8,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,,TE,TE-ADM-LGC-EDIFICIOS VARIOS,TE-TLL-LGC-OBRADOR ELECTRICO,,TE-TLL-LGC-OBRADOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TE > TE-ADM-LGC-EDIFICIOS VARIOS > TE-TLL-LGC-OBRADOR ELECTRICO > TE-TLL-LGC-OBRADOR,4
198120,25d0f85d-57da-4cae-8ca2-9b682363407e-000305e8,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,,TE,TE-ADM-LGC-EDIFICIOS VARIOS,TE-TLL-TALLER TERM EMB,,TE-TLL-GNR- GENERADOR GNW73ER,TE-TLL-MLC-MLC TALLER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TE > TE-ADM-LGC-EDIFICIOS VARIOS > TE-TLL-TALLER TERM EMB > TE-TLL-GNR- GENERADOR GNW73ER > TE-TLL-MLC-MLC TALLER,5
200296,25d0f85d-57da-4cae-8ca2-9b682363407e-00030e68,Floors,,Hormigón in situ 225 mm,Hormigón in situ 225 mm,,CIR_01_V01;CIR_03_V01;CIR_03_V02;CIR_03_V03;VUE_02_V01;VUE_04_V01;VUE_04_V02;VUE_04_V03;VUE_05_V01;VUE_05_V02;VUE_05_V03,,TE,TE-EXP-LGC-EXPEDICION,TE-EXP-LGC-SECTOR ACCESO OSL,,TE-EXP-CBN-CAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TE > TE-EXP-LGC-EXPEDICION > TE-EXP-LGC-SECTOR ACCESO OSL > TE-EXP-CBN-CAB,4
227527,25d0f85d-57da-4cae-8ca2-9b682363407e-000378c7,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,,P10,P10-SRV-LGC-SERVICIOS,P10-SRV-CLD-CMB CALDERA,P10-SRV-BMB-BO01,P10-SRV-BMB-BO02,P10-SRV-BMB-BO39,P10-SRV-BMB-BO38,P10-SRV-BMB-BO45,P10-SRV-BMB-BO44,P10-SRV-BMB-BO42,P10-SRV-BMB-BO43,P10-SRV-BMB-BO52,P10-SRV-CLC-COLECTOR PRINCIPAL,P10-SRV-LGC-VALV CONTROL CLD,P10-SRV-VLV-CCV-001,P10-SRV-VLV-PCV-001,P10-SRV-VLV-SGR,P10-SRV-VLV-LCV-001,P10-SRV-VLV-PCV-003,P10-SRV-VLV-SOV-002,P10-SRV-VLV-SOV-001,P10-SRV-VLV-SOV-004,P10-SRV-VLV-SOV-003,P10-SRV-FLT-FG02,P10-SRV-MGN-MAGNETROL,P10-SRV-SPL-SH01,P10-SRV-SPL-SH02,P10-SRV-SPL-SH03,P10-SRV-SPL-SH04,P10-SRV-TNQ-TKFLASH,P10-SRV-TNQ-TKRESERVA CLD,P10-SRV-TNQ-TKDESAIREADOR,P10-SRV-VLV-LCV-002,P10-SRV-VLV-PCV-004,P10-SRV-VNT-VTF01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-CLD-CMB CALDERA > P10-SRV-BMB-BO01 > P10-SRV-BMB-BO02 > P10-SRV-BMB-BO39 > P10-SRV-BMB-BO38 > P10-SRV-BMB-BO45 > P10-SRV-BMB-BO44 > P10-SRV-BMB-BO42 > P10-SRV-BMB-BO43 > P10-SRV-BMB-BO52 > P10-SRV-CLC-COLECTOR PRINCIPAL > P10-SRV-LGC-VALV CONTROL CLD > P10-SRV-VLV-CCV-001 > P10-SRV-VLV-PCV-001 > P10-SRV-VLV-SGR > P10-SRV-VLV-LCV-001 > P10-SRV-VLV-PCV-003 > P10-SRV-VLV-SOV-002 > P10-SRV-VLV-SOV-001 > P10-SRV-VLV-SOV-004 > P10-SRV-VLV-SOV-003 > P10-SRV-FLT-FG02 > P10-SRV-MGN-MAGNETROL > P10-SRV-SPL-SH01 > P10-SRV-SPL-SH02 > P10-SRV-SPL-SH03 > P10-SRV-SPL-SH04 > P10-SRV-TNQ-TKFLASH > P10-SRV-TNQ-TKRESERVA CLD > P10-SRV-TNQ-TKDESAIREADOR > P10-SRV-VLV-LCV-002 > P10-SRV-VLV-PCV-004 > P10-SRV-VNT-VTF01,35
227678,25d0f85d-57da-4cae-8ca2-9b682363407e-0003795e,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,dividir en 6 modulos,P10-HRN-LGC-MOLINOS,P10,P10-HRN-LGC-HARINA,P10-HRN-LGC-MOLINOS,P10-HRN-MLN-M01,P10-HRN-ALM-MA01,P10-HRN-RSC-MSF01,P10-HRN-MLN-M02,P10-HRN-ALM-MA02,P10-HRN-RSC-MSF02,P10-HRN-MLN-M03,P10-HRN-ALM-MA03,P10-HRN-RSC-MSF03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-HRN-LGC-HARINA > P10-HRN-LGC-MOLINOS > P10-HRN-MLN-M01 > P10-HRN-ALM-MA01 > P10-HRN-RSC-MSF01 > P10-HRN-MLN-M02 > P10-HRN-ALM-MA02 > P10-HRN-RSC-MSF02 > P10-HRN-MLN-M03 > P10-HRN-ALM-MA03 > P10-HRN-RSC-MSF03,12
228225,25d0f85d-57da-4cae-8ca2-9b682363407e-00037b81,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,P10-ENE-LGC-TRAFOS,P10,P10-ENE-LGC-TRAFOS,P10-ENE-TRF-TRA1,P10-ENE-TRF-TRA2,P10-ENE-TRF-TRA3,P10-ENE-TRF-TRA4,P10-ENE-TRF-TRA5,P10-ENE-TRF-TRA6,P10-ENE-TRF-TRA7,P10-ENE-TRF-TRA8,P10-ENE-TRF-TRA9,P10-ENE-GNR-GENERADOR CUMMI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-ENE-LGC-TRAFOS > P10-ENE-TRF-TRA1 > P10-ENE-TRF-TRA2 > P10-ENE-TRF-TRA3 > P10-ENE-TRF-TRA4 > P10-ENE-TRF-TRA5 > P10-ENE-TRF-TRA6 > P10-ENE-TRF-TRA7 > P10-ENE-TRF-TRA8 > P10-ENE-TRF-TRA9 > P10-ENE-GNR-GENERADOR CUMMI,12
238339,25d0f85d-57da-4cae-8ca2-9b682363407e-0003a303,Generic Models,puert,puert,puert,,,,TE,TE-EMB-LGC-SECTOR EMBARQUE,TE-EMB-LGC-ATRAQUE/AMARRE,,,TE-EMB-MLL-MAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TE > TE-EMB-LGC-SECTOR EMBARQUE > TE-EMB-LGC-ATRAQUE/AMARRE > TE-EMB-MLL-MAB,4
238578,25d0f85d-57da-4cae-8ca2-9b682363407e-0003a3f2,Generic Models,puert1,puert,puert,,,,TE,TE-EMB-LGC-SECTOR EMBARQUE,TE-EMB-LGC-ATRAQUE/AMARRE,,TE-EMB-CHD-CHSERV,TE-EMB-TRR-TAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TE > TE-EMB-LGC-SECTOR EMBARQUE > TE-EMB-LGC-ATRAQUE/AMARRE > TE-EMB-CHD-CHSERV > TE-EMB-TRR-TAN,5
238598,25d0f85d-57da-4cae-8ca2-9b682363407e-0003a406,Generic Models,puert2,puert,puert,,,,TE,TE-EMB-LGC-SECTOR EMBARQUE,TE-EMB-LGC-ATRAQUE/AMARRE,,TE-EMB-CUCH-CUCH,TE-EMB-TRR-TAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TE > TE-EMB-LGC-SECTOR EMBARQUE > TE-EMB-LGC-ATRAQUE/AMARRE > TE-EMB-CUCH-CUCH > TE-EMB-TRR-TAS,5
238634,25d0f85d-57da-4cae-8ca2-9b682363407e-0003a42a,Generic Models,puert3,puert,puert,,,,,TE-EMB-LGC-SECTOR EMBARQUE,,,TE-EMB-CÑO-CAÑONASPERSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TE-EMB-LGC-SECTOR EMBARQUE > TE-EMB-CÑO-CAÑONASPERSOR,2
238674,25d0f85d-57da-4cae-8ca2-9b682363407e-0003a452,Generic Models,puert4,puert,puert,,,,TE,TE-TDM-LGC-TORRE DE MANIPULEO,TE-TDM-LGC-PENDULARES TDM,TE-TDM-PND-PEN1,TE-TDM-PND-PEN2,TE-TDM-PND-PEN3,TE-TDM-VLV-AP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TE > TE-TDM-LGC-TORRE DE MANIPULEO > TE-TDM-LGC-PENDULARES TDM > TE-TDM-PND-PEN1 > TE-TDM-PND-PEN2 > TE-TDM-PND-PEN3 > TE-TDM-VLV-AP,7
239666,25d0f85d-57da-4cae-8ca2-9b682363407e-0003a832,Generic Models,embarque,embarque,embarque,,,,TE,TE-EMB-LGC-SECTOR EMBARQUE,TE-EMB-LGC-CINTAS EMBARQUE,,TE-EMB-GLR-ACCESO BUQUE,,TE-EMB-ASP-ACE1,TE-EMB-VLV-VDP1/2,TE-EMB-ASP-ACE2,TE-EMB-VLV-VDP3/4,TE-EMB-ASP-ACE3,TE-EMB-ASP-ACE4,TE-EMB-VLV-VDP5/6,TE-EMB-ASP-ACE5,TE-EMB-VLV-VDP7/8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TE > TE-EMB-LGC-SECTOR EMBARQUE > TE-EMB-LGC-CINTAS EMBARQUE > TE-EMB-GLR-ACCESO BUQUE > TE-EMB-ASP-ACE1 > TE-EMB-VLV-VDP1/2 > TE-EMB-ASP-ACE2 > TE-EMB-VLV-VDP3/4 > TE-EMB-ASP-ACE3 > TE-EMB-ASP-ACE4 > TE-EMB-VLV-VDP5/6 > TE-EMB-ASP-ACE5 > TE-EMB-VLV-VDP7/8,13
239853,25d0f85d-57da-4cae-8ca2-9b682363407e-0003a8ed,Generic Models,Silos rio carga,Silos rio carga,Silos rio carga,,PTC_E1_V01;PTC_E3_V03;PTC_E01_V01,TE-ACT-TNQ-TK7,TE,TE-ACT-LGC-SECTOR ACEITE,TE-ACT-LGC-TANQUES ACEITE,TE-ACT-TNQ-TK7,TE-ACT-TNQ-TK9,TE-GLC-BMB-BO301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TE > TE-ACT-LGC-SECTOR ACEITE > TE-ACT-LGC-TANQUES ACEITE > TE-ACT-TNQ-TK7 > TE-ACT-TNQ-TK9 > TE-GLC-BMB-BO301,6
239868,25d0f85d-57da-4cae-8ca2-9b682363407e-0003a8fc,Generic Models,Silos rio carga1,Silos rio carga,Silos rio carga,,PTC_E1_V01;PTC_E3_V03;PTC_E01_V01,TE-ACT-TNQ-TK6,TE,TE-ACT-LGC-SECTOR ACEITE,TE-ACT-LGC-TANQUES ACEITE,TE-ACT-TNQ-TK6,TE-ACT-AGT-AG500,TE-GLC-BMB-BO302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TE > TE-ACT-LGC-SECTOR ACEITE > TE-ACT-LGC-TANQUES ACEITE > TE-ACT-TNQ-TK6 > TE-ACT-AGT-AG500 > TE-GLC-BMB-BO302,6
239885,25d0f85d-57da-4cae-8ca2-9b682363407e-0003a90d,Generic Models,Silos rio carga2,Silos rio carga,Silos rio carga,,PTC_E1_V01;PTC_E3_V03;PTC_E01_V01,TE-ACT-TNQ-TK5,TE,TE-ACT-LGC-SECTOR ACEITE,TE-ACT-LGC-TANQUES ACEITE,TE-ACT-TNQ-TK5,TE-GLC-BMB-BO303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TE > TE-ACT-LGC-SECTOR ACEITE > TE-ACT-LGC-TANQUES ACEITE > TE-ACT-TNQ-TK5 > TE-GLC-BMB-BO303,5
239910,25d0f85d-57da-4cae-8ca2-9b682363407e-0003a926,Generic Models,Silos rio carga3,Silos rio carga,Silos rio carga,,PTC_E1_V01;PTC_E3_V03;PTC_E01_V01,,TE,TE-ACT-LGC-SECTOR ACEITE,TE-GLC-LGC-TANQUES TGR,TE-GLC-TNQ-TK TGR7,TE-GLC-BMB-BO304,,TE-ACT-VLV-TFPD6-13785,TE-ACT-VLV-TFPD4-17102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TE > TE-ACT-LGC-SECTOR ACEITE > TE-GLC-LGC-TANQUES TGR > TE-GLC-TNQ-TK TGR7 > TE-GLC-BMB-BO304 > TE-ACT-VLV-TFPD6-13785 > TE-ACT-VLV-TFPD4-17102,7
240154,25d0f85d-57da-4cae-8ca2-9b682363407e-0003aa1a,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,TE-dptomedico,,TE,TE-ADM-LGC-EDIFICIOS VARIOS,TE-CLD-LGC-DPTOCALIDAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TE > TE-ADM-LGC-EDIFICIOS VARIOS > TE-CLD-LGC-DPTOCALIDAD,3
240182,25d0f85d-57da-4cae-8ca2-9b682363407e-0003aa36,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,,TE,TE-ADM-LGC-EDIFICIOS VARIOS,TE-ADM-EDF-VESTUARIOS GRALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TE > TE-ADM-LGC-EDIFICIOS VARIOS > TE-ADM-EDF-VESTUARIOS GRALES,3
243779,94c5ceaf-9c93-4a8b-ad76-b4723e012880-0003b843,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,TE-caladocamiones,,TE,TE-ADM-LGC-EDIFICIOS VARIOS,TE-CLD-LGC-DPTOCALIDAD,TE-CLD-LGC-CALADO CAMIONES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TE > TE-ADM-LGC-EDIFICIOS VARIOS > TE-CLD-LGC-DPTOCALIDAD > TE-CLD-LGC-CALADO CAMIONES,4
243861,94c5ceaf-9c93-4a8b-ad76-b4723e012880-0003b895,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,TE-cocheras,,TE,TE-ADM-LGC-EDIFICIOS VARIOS,TE-ADM-EDF-DPTO MEDICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TE > TE-ADM-LGC-EDIFICIOS VARIOS > TE-ADM-EDF-DPTO MEDICO,3
