element_id,unique_id,category,family,type,name,mark,comments,btz_numero_activo,btz_description_01,btz_description_02,btz_description_03,btz_description_04,btz_description_05,btz_description_06,btz_description_07,btz_description_08,btz_description_09,btz_description_10,btz_description_11,btz_description_12,btz_description_13,btz_description_14,btz_description_15,btz_description_16,btz_description_17,btz_description_18,btz_description_19,btz_description_20,btz_description_21,btz_description_22,btz_description_23,btz_description_24,btz_description_25,btz_description_26,btz_description_27,btz_description_28,btz_description_29,btz_description_30,btz_description_31,btz_description_32,btz_description_33,btz_description_34,btz_description_35,btz_description_36,btz_description_37,btz_description_38,btz_description_39,btz_description_40,btz_description_41,btz_description_42,btz_description_43,btz_description_44,btz_description_45,btz_description_46,btz_description_47,btz_description_48,btz_description_49,btz_description_50,btz_description_51,btz_description_52,btz_description_53,btz_description_54,btz_description_55,btz_description_56,btz_description_57,btz_description_58,btz_description_59,btz_description_60,btz_description_61,btz_description_62,btz_description_63,btz_description_64,btz_description_65,btz_description_66,btz_description_67,btz_description_68,btz_description_69,btz_description_70,btz_description_71,btz_description_72,btz_description_73,btz_description_74,btz_description_75,btz_description_76,btz_description_77,btz_description_78,btz_description_79,btz_description_80,btz_path_detectado,cantidad_btz_description_con_valor
369188,460ebebf-e4ee-449a-900c-ab33de4c697f-0005a224,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,,P10,P10-PRP-LGC-PREPARACION,P10-PRP-LGC-BEAN HEATER,P10-PRP-BHT-BH03,P10-PRP-ART-BHART03,P10-PRP-BSC-BHD03 (BASC),P10-PRP-VLV-BHA03,P10-PRP-VLV-VSBH03,P10-PRP-VLV-VGBH03N,P10-PRP-VLV-VGBH03S,P10-PRP-VNT-VE07,P10-PRP-CCL-CVE07,P10-PRP-VLV-VR07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-BEAN HEATER > P10-PRP-BHT-BH03 > P10-PRP-ART-BHART03 > P10-PRP-BSC-BHD03 (BASC) > P10-PRP-VLV-BHA03 > P10-PRP-VLV-VSBH03 > P10-PRP-VLV-VGBH03N > P10-PRP-VLV-VGBH03S > P10-PRP-VNT-VE07 > P10-PRP-CCL-CVE07 > P10-PRP-VLV-VR07,13
373540,1dd9711a-59af-4c3f-8b41-17903a787e86-0005b324,Generic Models,Silodiario harina,Silodiario harina,Silodiario harina,,,,P10,P10-PRL-LGC-PRELIMPIEZA,P10-PRL-LGC-SILOS,P10-PRL-SLO-SLO1 DIARIO,P10-PRL-VLV-VG04,P10-PRL-VLV-VG05,P10-PRL-VLV-VN1A,P10-PRL-VLV-VN1B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO1 DIARIO > P10-PRL-VLV-VG04 > P10-PRL-VLV-VG05 > P10-PRL-VLV-VN1A > P10-PRL-VLV-VN1B,8
373591,1dd9711a-59af-4c3f-8b41-17903a787e86-0005b357,Generic Models,Silodiario harina1,Silodiario harina,Silodiario harina,,,,P10,P10-PRL-LGC-PRELIMPIEZA,P10-PRL-LGC-SILOS,P10-PRL-SLO-SLO2 DIARIO,P10-PRL-VLV-VG06,P10-PRL-VLV-VG07,P10-PRL-VLV-VN2A,P10-PRL-VLV-VN2B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO2 DIARIO > P10-PRL-VLV-VG06 > P10-PRL-VLV-VG07 > P10-PRL-VLV-VN2A > P10-PRL-VLV-VN2B,8
376995,8accc226-fd17-4cff-b8d4-a22c3cd8ef0a-0005c0a3,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,,P10,P10-PRP-LGC-PREPARACION,P10-PRP-LGC-REDLER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-REDLER,3
377104,8accc226-fd17-4cff-b8d4-a22c3cd8ef0a-0005c110,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,,P10,P10-HRN-LGC-HARINA,P10-HRN-LGC-REDLER,P10-HRN-RDL-R23,P10-HRN-RDL-R24,P10-HRN-RDL-R25,P10-HRN-RSC-SF26,P10-HRN-RDL-R26,P10-HRN-RDL-R27,P10-HRN-RDL-R28,P10-HRN-RDL-R29,P10-HRN-RDL-R30,P10-HRN-RDL-R31,P10-HRN-RDL-R32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-HRN-LGC-HARINA > P10-HRN-LGC-REDLER > P10-HRN-RDL-R23 > P10-HRN-RDL-R24 > P10-HRN-RDL-R25 > P10-HRN-RSC-SF26 > P10-HRN-RDL-R26 > P10-HRN-RDL-R27 > P10-HRN-RDL-R28 > P10-HRN-RDL-R29 > P10-HRN-RDL-R30 > P10-HRN-RDL-R31 > P10-HRN-RDL-R32,14
377635,c5ee6896-39ff-4562-be63-4682b50c65ca-0005c323,Generic Models,puert11,puert,puert,,,,P10,P10-HRN-LGC-HARINA,P10-HRN-FLT-FMHRN,P10-HRN-BRL-BRL3,P10-HRN-RSC-HSF01,P10-HRN-VLV-VR32,P10-HRN-VNT-VE64,P10-HRN-VNT-VE65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-HRN-LGC-HARINA > P10-HRN-FLT-FMHRN > P10-HRN-BRL-BRL3 > P10-HRN-RSC-HSF01 > P10-HRN-VLV-VR32 > P10-HRN-VNT-VE64 > P10-HRN-VNT-VE65,8
377655,c5ee6896-39ff-4562-be63-4682b50c65ca-0005c337,Generic Models,puert12,puert,puert,,,P10-PRL-ACS-TPRL,P10,P10-PRL-LGC-PRELIMPIEZA,P10-PRL-ACS-TPRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-ACS-TPRL,3
377972,c5ee6896-39ff-4562-be63-4682b50c65ca-0005c474,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,,P10,P10-GRL-LGC-EQUIPOS SEGURIDAD,P10-SRA-BMB-BO70,P10-SRA-BMB-JOCKEY,P10-SRA-BMB-BOIN,P10-SRA-MTD-MDBOIN,P10-SRA-SLA-SALA BOIN,P10-SRA-VLV-VSBOIN,P10-GRL-SRN-SIRPRP,P10-SRA-TNQ-TKRED,P10-SRA-BMB-DOSIF APL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-GRL-LGC-EQUIPOS SEGURIDAD > P10-SRA-BMB-BO70 > P10-SRA-BMB-JOCKEY > P10-SRA-BMB-BOIN > P10-SRA-MTD-MDBOIN > P10-SRA-SLA-SALA BOIN > P10-SRA-VLV-VSBOIN > P10-GRL-SRN-SIRPRP > P10-SRA-TNQ-TKRED > P10-SRA-BMB-DOSIF APL,11
378146,ddbef6d8-5146-4ece-9a6f-82caaca14519-0005c522,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,P10-DSC-LGC-ZARANDAS,P10,P10-DSC-LGC-DESCASCARADO,P10-DSC-LGC-ZARANDAS,P10-DSC-RSC-SF07,P10-DSC-RSC-SF06,P10-DSC-RSC-SF23,P10-DSC-RSC-SF21,P10-DSC-RSC-SF22,P10-DSC-RSC-SF24,P10-DSC-ZRN-Z01,P10-DSC-ZRN-Z02,P10-DSC-ZRN-Z03,P10-DSC-ZRN-Z04,P10-DSC-ZRN-Z05,P10-DSC-ZRN-Z06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-DSC-LGC-DESCASCARADO > P10-DSC-LGC-ZARANDAS > P10-DSC-RSC-SF07 > P10-DSC-RSC-SF06 > P10-DSC-RSC-SF23 > P10-DSC-RSC-SF21 > P10-DSC-RSC-SF22 > P10-DSC-RSC-SF24 > P10-DSC-ZRN-Z01 > P10-DSC-ZRN-Z02 > P10-DSC-ZRN-Z03 > P10-DSC-ZRN-Z04 > P10-DSC-ZRN-Z05 > P10-DSC-ZRN-Z06,15
378268,ddbef6d8-5146-4ece-9a6f-82caaca14519-0005c59c,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,P10-DSC-LGC-QUEBRADORES,P10,P10-DSC-LGC-DESCASCARADO,P10-DSC-LGC-QUEBRADORES,P10-DSC-QBR-Q11,P10-DSC-QBR-QA11,P10-DSC-QBR-Q12,P10-DSC-QBR-QA12,P10-DSC-QBR-Q13,P10-DSC-QBR-QA13,P10-DSC-QBR-Q14,P10-DSC-QBR-QA14,P10-DSC-QBR-Q15,P10-DSC-QBR-QA15,P10-DSC-QBR-Q16,P10-DSC-QBR-QA16,P10-DSC-QBR-Q17,P10-DSC-QBR-QA17,P10-DSC-QBR-Q18,P10-DSC-QBR-QA18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-DSC-LGC-DESCASCARADO > P10-DSC-LGC-QUEBRADORES > P10-DSC-QBR-Q11 > P10-DSC-QBR-QA11 > P10-DSC-QBR-Q12 > P10-DSC-QBR-QA12 > P10-DSC-QBR-Q13 > P10-DSC-QBR-QA13 > P10-DSC-QBR-Q14 > P10-DSC-QBR-QA14 > P10-DSC-QBR-Q15 > P10-DSC-QBR-QA15 > P10-DSC-QBR-Q16 > P10-DSC-QBR-QA16 > P10-DSC-QBR-Q17 > P10-DSC-QBR-QA17 > P10-DSC-QBR-Q18 > P10-DSC-QBR-QA18,19
378308,ddbef6d8-5146-4ece-9a6f-82caaca14519-0005c5c4,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,,P10,P10-DSC-LGC-DESCASCARADO,P10-DSC-LGC-CONJUNTO CCD 1RA,P10-DSC-ART-ARTVE68-69,P10-DSC-VNT-VE68,P10-DSC-CCL-CVE68,P10-DSC-VLV-VR68,P10-DSC-VNT-VE69,P10-DSC-CCL-CVE69,P10-DSC-VLV-VR69,P10-DSC-CCC-CCC01,P10-DSC-CCC-CCC02,P10-DSC-CCC-CCC03,P10-DSC-CCC-CCC04,P10-DSC-CCC-CCC06,P10-DSC-CCC-CCC07,P10-DSC-CCC-CCC08,P10-DSC-CCC-CCC09,P10-DSC-CCC-CCC11,P10-DSC-CCC-CCC12,P10-DSC-CCC-CCC13,P10-DSC-CCC-CCC14,P10-DSC-CCC-CCC15,P10-DSC-CCC-CCC16,P10-DSC-CCC-CCC17,P10-DSC-CCC-CCC18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-DSC-LGC-DESCASCARADO > P10-DSC-LGC-CONJUNTO CCD 1RA > P10-DSC-ART-ARTVE68-69 > P10-DSC-VNT-VE68 > P10-DSC-CCL-CVE68 > P10-DSC-VLV-VR68 > P10-DSC-VNT-VE69 > P10-DSC-CCL-CVE69 > P10-DSC-VLV-VR69 > P10-DSC-CCC-CCC01 > P10-DSC-CCC-CCC02 > P10-DSC-CCC-CCC03 > P10-DSC-CCC-CCC04 > P10-DSC-CCC-CCC06 > P10-DSC-CCC-CCC07 > P10-DSC-CCC-CCC08 > P10-DSC-CCC-CCC09 > P10-DSC-CCC-CCC11 > P10-DSC-CCC-CCC12 > P10-DSC-CCC-CCC13 > P10-DSC-CCC-CCC14 > P10-DSC-CCC-CCC15 > P10-DSC-CCC-CCC16 > P10-DSC-CCC-CCC17 > P10-DSC-CCC-CCC18,26
378434,ddbef6d8-5146-4ece-9a6f-82caaca14519-0005c642,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,,P10,P10-DSC-LGC-DESCASCARADO,P10-DSC-LGC-CONJUNTO CCC 2DA,P10-DSC-ART-ARTVE12,P10-DSC-ART-ARTVE13,P10-DSC-VNT-VE12,P10-DSC-CCL-CVE12,P10-DSC-VLV-VR12,P10-DSC-VNT-VE13,P10-DSC-CCL-CVE13,P10-DSC-VLV-VR13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-DSC-LGC-DESCASCARADO > P10-DSC-LGC-CONJUNTO CCC 2DA > P10-DSC-ART-ARTVE12 > P10-DSC-ART-ARTVE13 > P10-DSC-VNT-VE12 > P10-DSC-CCL-CVE12 > P10-DSC-VLV-VR12 > P10-DSC-VNT-VE13 > P10-DSC-CCL-CVE13 > P10-DSC-VLV-VR13,11
378523,ddbef6d8-5146-4ece-9a6f-82caaca14519-0005c69b,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,P10-GRL-LGC-CCM,P10,P10-GRL-LGC-CCM,P10-CCM-CCM-CLD,P10-CCM-AIR-AIRCLD 2,P10-CCM-CMP-AC CLD-20-3,P10-CCM-CCM-PELL,P10-CCM-AIR-AIREXT 2,P10-CCM-CCM-PRP,P10-CCM-AIR-AIRPRP 2,P10-CCM-CMP-AC CLD-20-4,P10-CCM-CMP-AC CLD-20-1,P10-CCM-CMP-AC CLD-20-2,P10-CCM-CMP-AC EXT-20-1,P10-CCM-CMP-AC EXT-20-2,P10-CCM-CMP-AC EXT-15-1,P10-CCM-CMP-AC PRP-15-3,P10-CCM-CMP-AC PRP-15-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-GRL-LGC-CCM > P10-CCM-CCM-CLD > P10-CCM-AIR-AIRCLD 2 > P10-CCM-CMP-AC CLD-20-3 > P10-CCM-CCM-PELL > P10-CCM-AIR-AIREXT 2 > P10-CCM-CCM-PRP > P10-CCM-AIR-AIRPRP 2 > P10-CCM-CMP-AC CLD-20-4 > P10-CCM-CMP-AC CLD-20-1 > P10-CCM-CMP-AC CLD-20-2 > P10-CCM-CMP-AC EXT-20-1 > P10-CCM-CMP-AC EXT-20-2 > P10-CCM-CMP-AC EXT-15-1 > P10-CCM-CMP-AC PRP-15-3 > P10-CCM-CMP-AC PRP-15-2,17
378617,ddbef6d8-5146-4ece-9a6f-82caaca14519-0005c6f9,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,P10-DSC-LGC-MOLINO,P10,P10-DSC-LGC-DESCASCARADO,P10-DSC-LGC-MOLINO,P10-DSC-BMB-BS02,P10-DSC-CCL-CBS02,P10-DSC-MLN-M05,P10-DSC-ALM-MA05,P10-DSC-RSC-MSF05,P10-DSC-MLN-M06,P10-DSC-ALM-MA06,P10-DSC-RSC-MSF06,P10-DSC-RSC-SF15,P10-DSC-VLV-VR17,P10-DSC-VLV-VR15A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-DSC-LGC-DESCASCARADO > P10-DSC-LGC-MOLINO > P10-DSC-BMB-BS02 > P10-DSC-CCL-CBS02 > P10-DSC-MLN-M05 > P10-DSC-ALM-MA05 > P10-DSC-RSC-MSF05 > P10-DSC-MLN-M06 > P10-DSC-ALM-MA06 > P10-DSC-RSC-MSF06 > P10-DSC-RSC-SF15 > P10-DSC-VLV-VR17 > P10-DSC-VLV-VR15A,14
378728,ddbef6d8-5146-4ece-9a6f-82caaca14519-0005c768,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,P10-DSC-LGC-REDLER,P10,P10-DSC-LGC-DESCASCARADO,P10-DSC-LGC-REDLER,P10-DSC-RDL-R33,P10-DSC-RDL-R34,P10-DSC-RDL-R35,P10-DSC-RDL-R36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-DSC-LGC-DESCASCARADO > P10-DSC-LGC-REDLER > P10-DSC-RDL-R33 > P10-DSC-RDL-R34 > P10-DSC-RDL-R35 > P10-DSC-RDL-R36,7
380547,ddbef6d8-5146-4ece-9a6f-82caaca14519-0005ce83,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,dividir en 6 modulos,P10-HRN-LGC-TAMIZADORES,P10,P10-HRN-LGC-HARINA,P10-HRN-LGC-TAMIZADORES,P10-HRN-BTD-BA01,P10-HRN-RSC-SFBA01,P10-HRN-RSC-BAA01,P10-HRN-BTD-BA02,P10-HRN-RSC-SFBA02,P10-HRN-RSC-BAA02,P10-HRN-BTD-BA03,P10-HRN-RSC-SFBA03,P10-HRN-RSC-BAA03,P10-HRN-BTD-BA04,P10-HRN-RSC-SFBA04,P10-HRN-RSC-BAA04,P10-HRN-BTD-BA05,P10-HRN-RSC-SFBA05,P10-HRN-RSC-BAA05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-HRN-LGC-HARINA > P10-HRN-LGC-TAMIZADORES > P10-HRN-BTD-BA01 > P10-HRN-RSC-SFBA01 > P10-HRN-RSC-BAA01 > P10-HRN-BTD-BA02 > P10-HRN-RSC-SFBA02 > P10-HRN-RSC-BAA02 > P10-HRN-BTD-BA03 > P10-HRN-RSC-SFBA03 > P10-HRN-RSC-BAA03 > P10-HRN-BTD-BA04 > P10-HRN-RSC-SFBA04 > P10-HRN-RSC-BAA04 > P10-HRN-BTD-BA05 > P10-HRN-RSC-SFBA05 > P10-HRN-RSC-BAA05,18
380586,ddbef6d8-5146-4ece-9a6f-82caaca14519-0005ceaa,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,dividir en 6 modulos,P10-HRN-LGC-NORIAS,P10,P10-HRN-LGC-HARINA,P10-HRN-LGC-NORIAS,P10-HRN-NOR-N03,P10-HRN-NOR-N04,P10-HRN-NOR-N05,P10-HRN-MNL-NML05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-HRN-LGC-HARINA > P10-HRN-LGC-NORIAS > P10-HRN-NOR-N03 > P10-HRN-NOR-N04 > P10-HRN-NOR-N05 > P10-HRN-MNL-NML05,7
380971,ddbef6d8-5146-4ece-9a6f-82caaca14519-0005d02b,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,,P10,P10-SRV-LGC-SERVICIOS,P10-SRV-LGC-TRAT QUIM CALD,P10-SRV-ABL-AA01,P10-SRV-ABL-AA02,P10-SRV-BMB-BOABLN,P10-SRV-BMB-BOABLS,P10-SRV-BMB-BO SUEZ 01,P10-SRV-TNQ-TKSALMUERA,P10-SRV-TNQ-TKSALERO,P10-SRV-BMB-BO SUEZ 02,P10-SRV-BMB-BO SUEZ 03,P10-SRV-BMB-BO SUEZ 04,P10-SRV-BMB-BO SUEZ 05,P10-SRV-BMB-BO SUEZ 06,P10-SRV-BMB-BO SUEZ 07,P10-SRV-BMB-BO SUEZ 08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-LGC-TRAT QUIM CALD > P10-SRV-ABL-AA01 > P10-SRV-ABL-AA02 > P10-SRV-BMB-BOABLN > P10-SRV-BMB-BOABLS > P10-SRV-BMB-BO SUEZ 01 > P10-SRV-TNQ-TKSALMUERA > P10-SRV-TNQ-TKSALERO > P10-SRV-BMB-BO SUEZ 02 > P10-SRV-BMB-BO SUEZ 03 > P10-SRV-BMB-BO SUEZ 04 > P10-SRV-BMB-BO SUEZ 05 > P10-SRV-BMB-BO SUEZ 06 > P10-SRV-BMB-BO SUEZ 07 > P10-SRV-BMB-BO SUEZ 08,17
381172,ddbef6d8-5146-4ece-9a6f-82caaca14519-0005d0f4,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,PTD_C2_V02;PTD_D2_V02;PTD_E01_V01;PTD_E02_V02,,P10,P10-GRL-LGC-EQUIPOS IZAJE,P10-APR-APA02 MOL CASC,P10-APR-APA04 PELLET,P10-APR-APA03 QUEB 1RA PAS,P10-APR-APA01 TALLER,P10-APR-APA05 ZAR ROTEX,P10-TLLM-GND-GND01,P10-PRP-PRC-PERCHA EXP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-GRL-LGC-EQUIPOS IZAJE > P10-APR-APA02 MOL CASC > P10-APR-APA04 PELLET > P10-APR-APA03 QUEB 1RA PAS > P10-APR-APA01 TALLER > P10-APR-APA05 ZAR ROTEX > P10-TLLM-GND-GND01 > P10-PRP-PRC-PERCHA EXP,9
384012,e0118a5a-e983-4b93-852f-e273cc5f6243-0005dc0c,Generic Models,Biodiesel10,Biodiesel,Biodiesel,,,P10-PRL-SLO-SRECUP,P10,P10-PRL-LGC-PRELIMPIEZA,P10-PRL-LGC-SILOS,P10-PRL-SLO-SLO3 LIMPIA,P10-PRL-VLV-VG09,P10-PRL-VLV-VG08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SLO3 LIMPIA > P10-PRL-VLV-VG09 > P10-PRL-VLV-VG08,6
384750,3ade3506-4f84-4896-9589-30d81e40c276-0005deee,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,,P10,P10-SRV-LGC-SERVICIOS,P10-SRV-LGC-TRATAMIENTO AGUA,P10-SRV-ABL-AA01,P10-SRV-ABL-AA02,P10-SRV-BMB-BOABLN,P10-SRV-BMB-BOABLS,P10-SRV-BMB-BO,P10-SRV-TNQ-TKSALMUERA,P10-SRV-TNQ-TKSALERO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-LGC-TRATAMIENTO AGUA > P10-SRV-ABL-AA01 > P10-SRV-ABL-AA02 > P10-SRV-BMB-BOABLN > P10-SRV-BMB-BOABLS > P10-SRV-BMB-BO > P10-SRV-TNQ-TKSALMUERA > P10-SRV-TNQ-TKSALERO,10
385248,3ade3506-4f84-4896-9589-30d81e40c276-0005e0e0,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,P10-PRL-LGC-MERMA,P10,P10-PRL-LGC-PRELIMPIEZA,P10-PRL-LGC-MERMA,P10-PRL-BTD-BA06,P10-PRL-RSC-SF20,P10-PRL-DSP-DSP01,P10-PRL-ALM-M3DP,P10-PRL-ALM-M2DP,P10-PRL-VLV-VR36,P10-PRL-RSC-SF19,P10-PRL-VNT-M1DP,P10-PRL-RSC-SF16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-MERMA > P10-PRL-BTD-BA06 > P10-PRL-RSC-SF20 > P10-PRL-DSP-DSP01 > P10-PRL-ALM-M3DP > P10-PRL-ALM-M2DP > P10-PRL-VLV-VR36 > P10-PRL-RSC-SF19 > P10-PRL-VNT-M1DP > P10-PRL-RSC-SF16,12
385396,3ade3506-4f84-4896-9589-30d81e40c276-0005e174,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,P10-PRL-LGC-MULTIASPIRADORES,P10,P10-PRL-LGC-PRELIMPIEZA,P10-PRL-LGC-MULTIASPIRADORES,P10-PRL-MLT-ASP1,P10-PRL-ALM-AS01A,P10-PRL-ALM-AS01B,P10-PRL-VNT-VE01,P10-PRL-CCL-CVE01,P10-PRL-VLV-VR01,P10-PRL-MLT-ASP2,P10-PRL-ALM-AS02A,P10-PRL-ALM-AS02B,P10-PRL-VNT-VE02,P10-PRL-CCL-CVE02,P10-PRL-VLV-VR02,P10-PRL-MLT-ASP3,P10-PRL-ALM-AS03A,P10-PRL-ALM-AS03B,P10-PRL-VNT-VE03,P10-PRL-CCL-CVE03,P10-PRL-VLV-VR03,P10-PRL-RSC-SF08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-MULTIASPIRADORES > P10-PRL-MLT-ASP1 > P10-PRL-ALM-AS01A > P10-PRL-ALM-AS01B > P10-PRL-VNT-VE01 > P10-PRL-CCL-CVE01 > P10-PRL-VLV-VR01 > P10-PRL-MLT-ASP2 > P10-PRL-ALM-AS02A > P10-PRL-ALM-AS02B > P10-PRL-VNT-VE02 > P10-PRL-CCL-CVE02 > P10-PRL-VLV-VR02 > P10-PRL-MLT-ASP3 > P10-PRL-ALM-AS03A > P10-PRL-ALM-AS03B > P10-PRL-VNT-VE03 > P10-PRL-CCL-CVE03 > P10-PRL-VLV-VR03 > P10-PRL-RSC-SF08,22
385416,3ade3506-4f84-4896-9589-30d81e40c276-0005e188,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,,P10,P10-PRL-LGC-PRELIMPIEZA,P10-PRL-LGC-ZARANDAS,P10-PRL-ZRN-ZPP01,P10-PRL-ZRN-ZPP02,P10-PRL-ZRN-ZPP03,P10-PRL-ZRN-ZR01,P10-PRL-ALM-ZRA01,P10-PRL-ZRN-ZR02,P10-PRL-ALM-ZRA02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-ZARANDAS > P10-PRL-ZRN-ZPP01 > P10-PRL-ZRN-ZPP02 > P10-PRL-ZRN-ZPP03 > P10-PRL-ZRN-ZR01 > P10-PRL-ALM-ZRA01 > P10-PRL-ZRN-ZR02 > P10-PRL-ALM-ZRA02,10
385436,3ade3506-4f84-4896-9589-30d81e40c276-0005e19c,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,,P10,P10-PRL-LGC-PRELIMPIEZA,P10-PRL-LGC-REDLER,P10-PRL-RDL-RM01,P10-PRL-RDL-R01,P10-PRL-RDL-R02,P10-PRL-RDL-R03,P10-PRL-RDL-RR01,P10-PRL-RDL-RR02,P10-PRL-RDL-RR03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-REDLER > P10-PRL-RDL-RM01 > P10-PRL-RDL-R01 > P10-PRL-RDL-R02 > P10-PRL-RDL-R03 > P10-PRL-RDL-RR01 > P10-PRL-RDL-RR02 > P10-PRL-RDL-RR03,10
